id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17155851,Bear Mural Bungalow in the RiNo Art District,910454,Mark,,Five Points,39.761368270581855,-104.97903444580885,Entire home/apt,119,1,170,2018-08-20,9.19,2,317
17173951,"Charming Garden Studio, Light Breakfast Included",36667343,Elisheva,,West Colfax,39.73772342406951,-105.04705267205364,Entire home/apt,112,2,26,2018-08-13,1.78,2,146
17175148,Modern Artsy Townhome Near Downtown,45042038,Kat,,Five Points,39.75321773565991,-104.9792433551433,Entire home/apt,345,2,75,2018-08-19,4.17,1,344
17175955,Charming Pineapple Cottage,115562717,Steven,,University,39.66973896025534,-104.97310949513069,Entire home/apt,225,2,41,2018-08-21,2.25,2,322
17185409,Basement Bungalow,53312831,Laura,,City Park West,39.74995148416831,-104.97297246039953,Entire home/apt,65,1,91,2018-08-24,4.85,1,7
17188613,Cozy Capitol Hill Apt with Rooftop Views,115693364,Iris,,Capitol Hill,39.73106279356005,-104.98594105834172,Entire home/apt,89,1,0,,,1,79
17205557,Capitol Hill High Rise Apartment,72216388,Shawn,,Capitol Hill,39.73026988534197,-104.98658052465409,Entire home/apt,150,2,9,2017-09-04,0.51,1,0
17210049,2bd/2.5ba Baker Townhome w/Rooftop Patio,46659311,Hasan,,Baker,39.72296979259868,-104.99650584249515,Entire home/apt,175,2,99,2018-08-22,5.37,1,106
17224782,Wash Park! ★ (L) ★ Patio ★ Walk Score 77 ★ Bike 94,1636571,Jason,,Speer,39.71740860421231,-104.9735565223226,Entire home/apt,75,59,7,2018-05-25,0.42,2,299
17225971,"New! CENTRALLY LOCATED, Clean, Spacious!",3694493,Zoe,,Speer,39.72483827617498,-104.98314758829908,Entire home/apt,87,1,2,2018-01-01,0.24,2,0
17240564,"Modern, Comfy, Clean, Monthly, Steps to City Park",10586703,Tommy,,City Park West,39.748848892832754,-104.96128848834338,Entire home/apt,65,28,39,2018-08-23,2.48,1,311
17240910,Beautiful New Modern Cottage Near DU,115562717,Steven,,University,39.6687062888289,-104.97179073533526,Entire home/apt,85,2,90,2018-08-22,4.83,2,331
17251698,Garden Level - 1 Queen bed & 1 Day bed,116255753,Michael And Connie,,Rosedale,39.67831362626564,-104.97914900300334,Entire home/apt,55,1,108,2018-08-24,5.97,1,122
17255205,LoHi Loft Denver,10815387,Jeff,,Highland,39.759878720392365,-105.01059402516555,Entire home/apt,160,3,47,2018-08-19,2.54,1,32
17264537,Urban condo near Broadway,48879626,Tom,,Speer,39.72278598445833,-104.98456129684538,Entire home/apt,120,30,1,2017-04-05,0.06,4,7
17265032,Gorgeous one bedroom in Lowry!,48879626,Tom,,Lowry Field,39.709572046260746,-104.88927164673578,Entire home/apt,120,1,0,,,4,0
17270930,"Sleeps 10, modern home w/ mountain & city views!",116456695,Carlos,,Clayton,39.762093203938335,-104.95902245100503,Entire home/apt,175,2,57,2018-08-19,4.97,1,322
17270985,3 Bdrm City Oasis Close to Downtown + RINO,14377152,Casey,,Five Points,39.7513085645148,-104.97683992239344,Entire home/apt,288,2,34,2018-08-12,1.86,2,168
17283956,Room in the heart of Wash Park.,62120151,Mark,,Washington Park,39.6942246933332,-104.96264749799579,Private room,80,1,5,2018-08-12,0.28,3,161
17299660,Remodeled and Fully Upgraded 1 Bd Downtown,24157036,Angela,,CBD,39.74681937225915,-104.99740914189373,Entire home/apt,188,30,0,,,41,239
17300093,Central Denver (City Park) Gem!,2070923,Amy,,City Park,39.74227321612379,-104.94171706371299,Entire home/apt,115,1,151,2018-03-01,8.36,1,0
17301247,Sunny & Quiet Wash Park Bungalow-Walk Everywhere!,28977981,Mike,,Speer,39.71641636793815,-104.98009186490997,Entire home/apt,215,1,8,2018-01-01,0.44,1,0
17303217,Eco-Friendly Home by DTC and DU,111422650,Steven,,University Hills,39.66679020302207,-104.93412716960138,Entire home/apt,119,4,55,2018-08-18,3.08,1,331
17316224,"CHARMING LODGE 2 BR/Denver, 10 min from dwn twn",116858592,Jon,,University Hills,39.66486512464368,-104.92994408640457,Entire home/apt,199,2,7,2018-07-21,0.39,1,330
17316601,Spacious private room in Victorian home,104458045,Ruby,,Baker,39.71978164449679,-104.99133390052033,Private room,61,2,28,2018-07-14,2.33,1,62
17325994,"Wonderful Whittier - Stellar Room, Home & Gardens",7883078,Keith,,Whittier,39.760133188833144,-104.96046511574653,Private room,75,1,45,2018-08-22,4.96,1,150
17329756,Retro 2 Bedroom Luxury Suite - Cap Hill,24326234,Christina,,Capitol Hill,39.73563331539973,-104.98044801260416,Entire home/apt,145,1,145,2018-08-23,8.01,5,288
17331962,‘The Native’ @ Wash Park/DU.  Studio w prvt entry,117026480,Kyle,,University,39.680674471570185,-104.96872164860599,Entire home/apt,72,2,57,2018-08-23,3.59,1,51
17341684,Cozy private bed & bath near RiNo & Downtown,117130827,Alex,,Whittier,39.7607731082349,-104.9689484240843,Private room,51,1,103,2018-08-22,6.00,2,38
17348550,Welcome to Downtown Denver! 1000sq.ft APARTMENT,27757977,Roman,,Five Points,39.75471927414054,-104.99083678299596,Entire home/apt,150,2,3,2017-03-29,0.17,1,0
17360106,Modern home in Santa Fe Arts District,65658278,Paul,,Lincoln Park,39.72923575735792,-104.99395556591688,Entire home/apt,200,2,61,2018-07-01,3.73,1,0
17368934,Walk to restaurants and boutiques in West Highland,2823966,Janet,,West Highland,39.76839421846208,-105.03489717141389,Private room,45,2,23,2018-08-12,1.81,1,20
17369013,City Park Abode,3275460,Danielle,,North Park Hill,39.757691536160785,-104.90713977986066,Entire home/apt,40,1,48,2018-07-29,2.65,1,157
17380491,Cozy Platt Park Victorian,24119249,Tanya,,Platt Park,39.68672572821171,-104.97750145027922,Entire home/apt,210,5,12,2017-10-12,0.71,1,4
17381534,Private Room in West Wash Park,64483279,Megan,,Speer,39.714249200631954,-104.98339389593856,Entire home/apt,85,1,13,2017-04-23,0.74,1,0
17381767,Union Station Loft! Heart of Downtown Sleeps 10!,117473339,David And Marina,,Union Station,39.75048474873818,-105.00077597705867,Entire home/apt,199,1,83,2018-08-19,4.54,1,0
17384075,Wash Park Home,50479348,Cody,,Washington Park,39.69629221168511,-104.965510898966,Entire home/apt,102,2,3,2017-05-10,0.18,1,0
17386946,"Colorful, Loving Condo (Entire Space) in Denver",59101118,Lauren & Natalie,,Washington Virginia Vale,39.69454175715593,-104.90836724629507,Entire home/apt,129,1,23,2018-08-19,1.29,3,0
17387231,Bedroom avail in amazing downtown Denver home!!1,20230599,Taylor,,Lincoln Park,39.73120366555547,-104.99875526547285,Private room,50,2,61,2018-07-30,3.40,3,0
17388640,Stylish Cap Hill Apartment,109952119,Eric,,Capitol Hill,39.7333264544184,-104.97744629303435,Entire home/apt,142,3,32,2018-08-20,1.83,1,13
17395429,DREAM OF DENVER 2BD/2BA SUITE 25 FL VIEW LOCATION,5216325,Julia,,CBD,39.74553101119309,-104.9972574468359,Entire home/apt,125,30,1,2017-09-29,0.09,6,242
17405963,Private room & bath close to downtown and dining,117687319,Brant,,Sunnyside,39.77091883547921,-105.01447168607903,Private room,37,1,113,2018-03-19,6.30,1,0
17406600,Cozy Stay-Private Room by DIA,117694686,Meka,,Gateway - Green Valley Ranch,39.79302738702052,-104.73671566896589,Private room,45,1,121,2018-03-28,7.01,1,343
17407304,Newly remodeled basement with Internet and Cable,117667502,Connie,,Whittier,39.7565455098239,-104.96092050106138,Entire home/apt,130,1,0,,,1,0
17408672,Cozy Capitol Hill Apt with Rooftop Views,78478823,Diana,,Capitol Hill,39.72964601163849,-104.98661503559813,Entire home/apt,74,1,0,,,1,0
17419747,"Centrally Located, Remodeled Row Home",34955862,Scott,,Baker,39.71344223273812,-104.99256034873072,Entire home/apt,122,2,32,2018-07-01,1.88,17,320
17420570,The Cannabis Cavern in Historic Baker District,42704862,Matt + Katherine,,Baker,39.71342940619815,-104.9902496118356,Entire home/apt,110,1,99,2018-08-06,5.43,3,133
17421723,Spacious Loft Apartment In Hip RiNo Neighborhood,31534039,Benny And Melanie,,Five Points,39.763902763229,-104.97600163253243,Entire home/apt,79,1,111,2018-08-22,6.17,1,153
17430797,Charming Studio Apt. in Historic Brick House,117149994,Mardy,,City Park,39.744076407741815,-104.94646837956701,Entire home/apt,85,3,51,2018-08-18,3.65,1,133
17431010,Beautiful LoHi 1 BR Apt. Best Location in Denver!,44369106,Michael,,Highland,39.76096065546667,-105.00464551627019,Entire home/apt,109,1,63,2018-08-19,3.53,12,97
17435540,Turnkey Condo in Upscale Building Downtown Denver,117968196,Brian,,Capitol Hill,39.731325721935384,-104.98579829915367,Entire home/apt,69,180,0,,,1,365
17447022,Cheerful 3BD duplex close to Downtown,43944042,Laura,,Baker,39.721041950587995,-104.99850190787907,Entire home/apt,159,2,28,2018-07-03,1.57,1,23
17448285,Cozy and Comfortable in Great Location,86784910,James And Kate,,Speer,39.7173727247193,-104.9816414171022,Entire home/apt,85,3,41,2018-07-16,2.34,1,309
17448570,3 Month Summer Rental !  Cherry Creek Gem!,25444350,Robin,,Cherry Creek,39.72330428438809,-104.95357693783056,Entire home/apt,349,3,4,2018-04-22,0.31,1,144
17460867,Cozy studio in Sunnyside,17304976,Brian,,Sunnyside,39.776491887543145,-105.01715569781416,Entire home/apt,75,5,16,2017-07-14,0.90,1,82
17462656,Beautiful Oasis in the Center of Denver,61434393,Mary,,Five Points,39.74847585321665,-104.97471539879415,Private room,140,3,37,2017-12-28,2.08,1,144
17479405,Sunny open 2B apartment in Cap Hill / Uptown!,55262888,Glenna,,City Park West,39.741268773219105,-104.96999860021342,Entire home/apt,85,2,25,2018-08-03,1.48,1,45
17482919,Private Room in Denver Home,38409805,Steven,,Northeast Park Hill,39.762820185905746,-104.9087178645446,Private room,45,2,33,2018-07-29,1.90,1,348
17496862,Santa Fe Arts District Cozy Room & Private Bath,71145140,Dianna & Matt,,Lincoln Park,39.730898622466114,-104.99558015282098,Private room,75,2,63,2018-08-04,3.49,1,49
17497575,Remarkable Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.756439084108194,-104.99084726695753,Entire home/apt,230,1,0,,,71,338
17497576,Lovely Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75629281679229,-104.99077166910223,Entire home/apt,230,1,0,,,71,319
17497577,Beautiful Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.7545926522309,-104.98935580711833,Entire home/apt,230,1,0,,,71,314
17497578,Unbeatable Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.756830775388906,-104.9907626653927,Entire home/apt,230,1,0,,,71,321
17497579,Delightful Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75548127540885,-104.99126729303607,Entire home/apt,230,1,0,,,71,337
17497580,Captivating Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.756360146183226,-104.98902128733468,Entire home/apt,230,1,0,,,71,323
17497581,Charming Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75467034818971,-104.9899842970516,Entire home/apt,230,1,0,,,71,334
17497582,Incredible Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75625124824339,-104.99131190317648,Entire home/apt,230,1,1,2018-08-12,1,71,318
17497583,Marvelous Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75685944227728,-104.98931159199934,Entire home/apt,230,1,0,,,71,354
17497584,Amazing Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75527147491345,-104.98918013814058,Entire home/apt,230,1,1,2018-07-08,0.59,71,348
17497585,Ideal Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75669058083822,-104.98903506668942,Entire home/apt,230,1,0,,,71,337
17497586,Excellent Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75490230468805,-104.98988226490049,Entire home/apt,230,1,0,,,71,350
17497587,Outstanding Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75550843514163,-104.989314211128,Entire home/apt,230,1,0,,,71,324
17497588,Unbeatable Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75629359689462,-104.98993795781817,Entire home/apt,230,1,0,,,71,318
17497589,Fantastic Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.755407125782504,-104.99140027193647,Entire home/apt,230,1,0,,,71,310
17497590,Gorgeous Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75684126323408,-104.98948972475883,Entire home/apt,230,1,0,,,71,316
17497591,Fabulous Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75637418780121,-104.99101002604046,Entire home/apt,230,1,0,,,71,306
17497593,Perfect Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.75544728458843,-104.98976820589037,Entire home/apt,230,1,0,,,71,300
17497594,Extraordinary Premier Loft on Market Street by Stay Alfred,114353388,Stay Alfred,,Five Points,39.756017546232336,-104.98944257683239,Entire home/apt,230,1,0,,,71,340
17498473,Private Entrance - Studio - 2 Blocks to Light Rail,51768939,Rafer,,Overland,39.67665825543422,-104.99078280993433,Entire home/apt,72,2,82,2018-08-26,4.55,1,50
17507667,A View with a Room (Capitol Hill-Stunning Balcony),118663836,John,,Capitol Hill,39.7314021735111,-104.98483299063088,Entire home/apt,149,3,25,2018-07-28,1.88,1,5
17509617,Townhome in Washington Park near LightRail Station,15971676,Galin,,Washington Park West,39.69640265683704,-104.97717290437572,Entire home/apt,125,2,17,2018-08-19,0.97,1,0
17511688,Deluxe DU digs,55669877,Bob,,University,39.67038454313618,-104.96707244127184,Private room,29,2,5,2017-03-31,0.28,2,0
17530389,Wash Park Condo,89517784,Marcus,,Speer,39.71253881420198,-104.98179468198609,Entire home/apt,94,1,90,2018-08-25,5.06,1,164
17530745,Sunny Carriage house next to Light Rail,23360079,Mara,,Overland,39.675168155175534,-104.98995173441958,Entire home/apt,250,2,0,,,1,110
17532253,"Bright Home, Big City",17796379,James,,Lincoln Park,39.732700665681996,-105.00358344523573,Entire home/apt,191,2,7,2017-07-12,0.40,1,0
17545323,Efficiency Rm w/attached bath - 2 Bikes Avail,35495775,Audrianna,,Hampden,39.67004951172345,-104.87317283920314,Private room,45,5,6,2018-04-27,0.35,1,73
17554617,Wash Park! ★ (U) ★ Patio ★ Walk Score 77 ★ Bike 94,1636571,Jason,,Speer,39.716152600167035,-104.97540786934607,Entire home/apt,140,30,3,2018-08-14,0.84,2,344
17555071,**HOME AWAY FROM HOME**CAPITOL HILL CONDO**,119134237,Carrie,,Capitol Hill,39.730414334707824,-104.98435006917028,Entire home/apt,129,2,83,2018-08-19,4.66,1,80
17555564,Traditional Denver Home in WashPark,23161227,Michele,,Washington Park West,39.70880060857384,-104.98326162374943,Entire home/apt,145,3,1,2018-07-05,0.56,1,0
17556772,Spacious Cheesman Park Getaway.,119155604,Harold,,Cheesman Park,39.73236372645069,-104.96987725627065,Entire home/apt,89,2,101,2018-08-22,6.07,1,211
17574946,Attached guesthouse in Denver's Tennyson area,119362843,Linda,,Berkeley,39.770006285135416,-105.05166286080467,Entire home/apt,110,2,66,2018-08-19,3.92,1,140
17574993,Book Urban-1BR in Highlands Triplex-Fab Kitchen-Walk to LoHI-Nice Backyard,100369882,Book Urban,,Jefferson Park,39.755634103083445,-105.02366680577394,Entire home/apt,109,1,0,,,4,230
17575533,Comfortable Two Bedroom House in Capitol Hill,3606015,Blake,,Capitol Hill,39.733547704769926,-104.97400040353814,Entire home/apt,200,2,17,2018-08-12,1.10,2,103
17584693,Fully Furnished Executive Townhome,51572622,Steve,,Gateway - Green Valley Ranch,39.778626568301526,-104.80720000064622,Entire home/apt,93,45,0,,,1,174
17590563,Remodeled 2BR/2BA  Sloans Home- 2 Miles from Dtown,115242621,Todd,,West Colfax,39.740333359990686,-105.03942969990784,Entire home/apt,200,2,13,2018-02-13,0.77,1,0
17592456,Inca Baker B&B,20669428,Brianna,,Baker,39.7197024318082,-104.99642275740271,Private room,73,1,72,2018-08-20,4.03,2,72
17592767,Tennyson St. Oasis Walk Everywhere - Rooftop Deck!,119540568,Ian And Lisa,,Berkeley,39.778380959707974,-105.04460832266467,Entire home/apt,70,2,39,2017-12-08,2.18,1,0
17593258,Classic Denver Home at City Park,14735821,Jeremy,,Cole,39.76274148246029,-104.9629646396634,Entire home/apt,250,4,17,2018-07-16,1.02,2,0
17600427,Deluxe DU Retreat w/ Amazing Garden,55669877,Bob,,University,39.67092674598398,-104.96720013394152,Private room,99,2,11,2018-07-16,0.65,2,0
17606274,Enchanted Garden Bungalow only 2 mi from Downtown!,109840383,Carol,,Whittier,39.75600838923324,-104.96031527782907,Private room,59,3,35,2018-08-15,2.98,1,270
17607361,S Broadway Apartment - Great Location 420 friendly,8223595,Liz,,Speer,39.71311343556231,-104.98634506894041,Entire home/apt,125,1,76,2018-08-11,4.56,1,152
17609487,Modern Designer Townhome with lots of room,27126713,Tah,,Baker,39.71721752289384,-104.99529161978072,Entire home/apt,143,2,0,,,1,0
17610552,Modern East Coast Vibe in Denver,38287188,Laura & Ryan,,Indian Creek,39.68508523028343,-104.89636393886786,Entire home/apt,116,30,20,2018-05-12,1.30,1,48
17623101,Tennyson St. Luxury Walk Everywhere Sleeps 8!,35733845,James & Linda,,Berkeley,39.77219349437898,-105.04396895359562,Entire home/apt,149,1,71,2018-08-21,4.07,1,83
17623780,Full bungalow basement near RiNo,8179055,Danielle,,Cole,39.769344905212215,-104.9635890240135,Private room,48,2,29,2018-08-20,3.69,1,113
17624530,Multi Level Downtown Loft w/ PRIVATE Rooftop Deck!,7304490,Jon,,Five Points,39.75346960951505,-104.9919757311774,Entire home/apt,650,2,40,2018-08-12,2.37,4,348
17634528,Private room with its own entrance; near downtown.,88889545,S Mark,,Highland,39.761463030041604,-105.01297502096006,Entire home/apt,84,2,29,2018-08-23,1.99,1,8
17636484,Luxury Condo in the Heart of Downtown Denver,17528370,Patrick,,Lincoln Park,39.736075362785485,-104.9965927149101,Entire home/apt,125,4,24,2018-08-13,1.39,1,162
17638211,Charming 2 Bed Near Coors Field!,4962900,Stay Alfred,,Five Points,39.75603861588195,-104.98983866982392,Entire home/apt,229,1,4,2018-08-12,0.68,45,337
17638350,Enticing 2 Bed 2.5 Bath Downtown Location!,4962900,Stay Alfred,,Five Points,39.756149851021426,-104.99046855083593,Entire home/apt,229,1,6,2018-06-22,0.45,45,334
17638542,Elegant 2 Bedroom Loft!,4962900,Stay Alfred,,Five Points,39.754681111423245,-104.98999357308965,Entire home/apt,229,1,5,2017-08-22,0.30,45,343
17638704,Stunning 2 Bed in the Heart of Downtown!,4962900,Stay Alfred,,Five Points,39.756883640367484,-104.98915579581274,Entire home/apt,229,1,4,2018-03-21,0.35,45,306
17638774,Phenomenal Downtown 2 Bed 2 Bath Loft!,4962900,Stay Alfred,,Five Points,39.756440016895276,-104.99064744615907,Entire home/apt,229,1,2,2018-04-08,0.13,45,321
17638877,Delightful 1 Bedroom Downtown Location!,4962900,Stay Alfred,,Five Points,39.75681860163101,-104.99104362624416,Entire home/apt,229,1,6,2018-08-06,0.40,45,337
17638962,Unmatched Downtown 2 Bed Loft!,4962900,Stay Alfred,,Five Points,39.75502852654748,-104.99069495372318,Entire home/apt,229,1,22,2018-08-01,1.30,45,315
17639112,Room/Living Space in DTC - The Jagger Suite!,114267462,Roomies,,Hampden South,39.641183295376926,-104.88325467884769,Private room,54,7,1,2017-03-23,0.06,1,365
17639151,2 Bed Loft Minutes from Coors Field!,4962900,Stay Alfred,,Five Points,39.756733426518615,-104.9893256140465,Entire home/apt,229,1,2,2018-07-08,0.13,45,338
17639190,Desirable 1 bed in Downtown Denver!,4962900,Stay Alfred,,Five Points,39.7553029705484,-104.99103272155112,Entire home/apt,229,1,3,2018-06-24,0.55,45,348
17639228,Distinctive Downtown 1 Bed!,4962900,Stay Alfred,,Five Points,39.75609012489584,-104.9895057960826,Entire home/apt,229,1,2,2017-09-25,0.12,45,323
17639310,Amazing Downtown Location 2 Bed Loft!,4962900,Stay Alfred,,Five Points,39.75471800635379,-104.99113613744363,Entire home/apt,999,1,13,2018-05-25,0.77,45,300
17639371,1BR in Highlands Triplex-Fab Kitchen-Walk to LoHI,102253730,Book Urban,,Jefferson Park,39.75539437007886,-105.02373539819801,Entire home/apt,99,1,2,2017-08-20,0.13,4,61
17639379,Phenomenal 2 Bed Loft in Downtown Denver!,4962900,Stay Alfred,,Five Points,39.755502178100265,-104.99063663052422,Entire home/apt,229,1,7,2018-08-07,0.41,45,332
17639767,Stunning Downtown 2 Bed 2 Bath Loft!,4962900,Stay Alfred,,Five Points,39.7559991450985,-104.99053193913515,Entire home/apt,229,1,13,2018-05-09,0.99,45,324
17639769,Inviting 2 Bed Near Coors Field!,4962900,Stay Alfred,,Five Points,39.756901887030295,-104.98972016288751,Entire home/apt,229,1,2,2018-03-16,0.17,45,341
17639805,"Near downtown. Great views, next to train stop.",113408881,Cody,,Northeast Park Hill,39.773804755958444,-104.93864385563077,Shared room,45,1,27,2018-08-19,1.52,1,363
